Date ,Report Type ,Street ,Sub-Division
7/11/2005,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER ,GREENLAND DRIVE ,SMITHVILLE TERRACE
7/11/2005,OBSTRUCTING JUSTICE ,GREENLAND DRIVE ,SMITHVILLE TERRACE
7/30/2005,"ASSAULT, SIMPLE, DOMESTIC ",GREENLAND DRIVE ,SMITHVILLE TERRACE
9/4/2005,CITIZEN REQUESTED ASSISTANCE ,GREENLAND DRIVE ,SMITHVILLE TERRACE
12/20/2005,DISORDERLY CONDUCT ,GREENLAND DRIVE ,SMITHVILLE TERRACE
12/25/2005,"DAMAGE PROPERTY, PRIVATE ",GREENLAND DRIVE ,SMITHVILLE TERRACE
7/9/2005,GRAND LARCENY ,GRINDSTONE TURN ,FERGUSON GLADE
9/29/2005,CITIZEN REQUESTED ASSISTANCE ,GRINDSTONE TURN & SEEKRIGHT DRIVE ,FERGUSON GLADE
9/16/2005,ABDUCTION & KIDNAPPING ,HAMLET COURT ,SMITHY GLEN
9/16/2005,"BURGLARY, RESIDENTIAL ",HAMLET COURT ,SMITHY GLEN
9/16/2005,"DAMAGE PROPERTY, PRIVATE ",HAMLET COURT ,SMITHY GLEN
11/15/2005,OVERDOSE ,HAMLET COURT ,SMITHY GLEN
1/9/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
1/9/2005,"LARCENY,FROM MOTOR VEHICLE ",HAMPTON HIGHWAY ,TABB
1/25/2005,GAS THEFT ,HAMPTON HIGHWAY ,TABB
1/25/2005,GAS THEFT ,HAMPTON HIGHWAY ,TABB
1/26/2005,DRUNK IN PUBLIC ,HAMPTON HIGHWAY ,TABB
1/26/2005,INDECENT EXPOSURE ,HAMPTON HIGHWAY ,TABB
2/6/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
2/6/2005,TRESPASSING ,HAMPTON HIGHWAY ,TABB
2/11/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
2/11/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
2/12/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
2/15/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
2/17/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
2/25/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
2/26/2005,PETIT LARCENY -3RD OR SUBSQ OFFENSE ,HAMPTON HIGHWAY ,TABB
3/1/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
3/1/2005,DEAD ON ARRIVAL ,HAMPTON HIGHWAY ,TABB
3/5/2005,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY ,TABB
3/9/2005,BAD CHECKS ,HAMPTON HIGHWAY ,TABB
3/9/2005,BAD CHECKS ,HAMPTON HIGHWAY ,TABB
3/10/2005,GAS THEFT ,HAMPTON HIGHWAY ,TABB
3/15/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
3/20/2005,ABUSE AND NEGLECT OF CHILDREN ,HAMPTON HIGHWAY ,TABB
3/23/2005,CREDIT CARD FRAUD ,HAMPTON HIGHWAY ,TABB
3/23/2005,RUNAWAY JUVENILE ,HAMPTON HIGHWAY ,TABB
3/25/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
4/1/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
4/1/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
4/4/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
4/6/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
4/11/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
4/13/2005,GAS THEFT ,HAMPTON HIGHWAY ,TABB
4/15/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
4/19/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,
4/20/2005,LITTERING ,HAMPTON HIGHWAY ,TABB
4/25/2005,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY ,TABB
5/5/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
5/5/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
5/7/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
5/10/2005,CREDIT CARD FRAUD ,HAMPTON HIGHWAY ,TABB
5/13/2005,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,TABB
5/25/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
5/25/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
6/8/2005,ABDUCTION & KIDNAPPING ,HAMPTON HIGHWAY ,TABB
6/8/2005,ROBBERY ,HAMPTON HIGHWAY ,TABB
6/12/2005,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,TABB
6/19/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
6/20/2005,ABDUCTION & KIDNAPPING ,HAMPTON HIGHWAY ,TABB
6/20/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
6/20/2005,ROBBERY ,HAMPTON HIGHWAY ,TABB
6/20/2005,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,HAMPTON HIGHWAY ,TABB
6/25/2005,TRESPASSING ,HAMPTON HIGHWAY ,TABB
7/2/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,TABB
7/3/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,TABB
7/9/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
7/19/2005,GAS THEFT ,HAMPTON HIGHWAY ,TABB
7/24/2005,SEXUAL BATTERY ,HAMPTON HIGHWAY ,TABB
7/28/2005,ARSON ,HAMPTON HIGHWAY ,TABB
8/14/2005,BRANDISHING FIREARM ,HAMPTON HIGHWAY ,TABB
8/14/2005,ROBBERY ,HAMPTON HIGHWAY ,TABB
8/15/2005,ARSON ,HAMPTON HIGHWAY ,TABB
8/15/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
8/18/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
8/18/2005,POSSESSION OF BURGLARY TOOLS ,HAMPTON HIGHWAY ,TABB
8/22/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
8/24/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
8/25/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
8/25/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
8/25/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
8/29/2005,"FRAUD, ALL OTHERS ",HAMPTON HIGHWAY ,TABB
8/29/2005,"LARCENY,FROM MOTOR VEHICLE ",HAMPTON HIGHWAY ,TABB
8/30/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
8/30/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
9/6/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
9/6/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
9/20/2005,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY ,TABB
9/21/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
9/24/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
9/29/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
10/1/2005,GAS THEFT ,HAMPTON HIGHWAY ,TABB
10/7/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
10/7/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
10/9/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
10/9/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
10/11/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
10/11/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
10/13/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
10/13/2005,"LARCENY,FROM MOTOR VEHICLE ",HAMPTON HIGHWAY ,TABB
10/13/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
10/14/2005,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY ,TABB
11/3/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
11/3/2005,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY ,TABB
11/4/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
11/4/2005,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY ,TABB
11/7/2005,"BURGLARY, RESIDENTIAL ",HAMPTON HIGHWAY ,TABB
11/7/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,TABB
11/10/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,
11/11/2005,LOST PROPERTY ,HAMPTON HIGHWAY ,TABB
11/16/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,TABB
11/19/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
11/19/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
11/19/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
11/26/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
11/28/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
11/30/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,TABB
12/2/2005,"SALE, DISTRIBUTE MARIJUANA ",HAMPTON HIGHWAY ,TABB
12/5/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
12/6/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,TABB
12/6/2005,"SALE, DISTRIBUTE MARIJUANA ",HAMPTON HIGHWAY ,
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,EMBEZZLEMENT <$200 ,HAMPTON HIGHWAY ,TABB
12/7/2005,GRAND LARCENY ,HAMPTON HIGHWAY ,TABB
12/7/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,TABB
12/14/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,
12/18/2005,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,TABB
12/18/2005,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,TABB
12/19/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,TABB
12/20/2005,RECKLESS - GENERAL ,HAMPTON HIGHWAY ,
12/22/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,TABB
3/13/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY & BIG BETHEL ROAD ,TABB
6/5/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & BIG BETHEL ROAD ,TABB
10/4/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY & BIG BETHEL ROAD ,TABB
11/29/2005,RECKLESS - GENERAL ,HAMPTON HIGHWAY & BIG BETHEL ROAD ,TABB
7/19/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,HAMPTON HIGHWAY & FIRST AVENUE ,TABB
7/19/2005,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY & FIRST AVENUE ,TABB
6/12/2005,ELUDING POLICE ,HAMPTON HIGHWAY & LONG GREEN BOULEVARD ,TABB
6/12/2005,RECKLESS - GENERAL ,HAMPTON HIGHWAY & LONG GREEN BOULEVARD ,TABB
10/16/2005,POSSESSION OF STOLEN VEHICLE ,HAMPTON HIGHWAY & LONG GREEN BOULEVARD ,TABB
4/3/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & MEADOWLAKE ROAD ,TABB
1/3/2005,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY & OWEN DAVIS BOULEVARD ,TABB
2/20/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,HAMPTON HIGHWAY & SAINT CLAIR CIRCLE ,TABB
3/10/2005,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY & THEATER ROAD ,TABB
5/1/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & VICTORY BOULEVARD ,TABB
5/1/2005,DRUNK IN PUBLIC ,HAMPTON HIGHWAY & VICTORY BOULEVARD ,TABB
8/27/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & VICTORY BOULEVARD ,TABB
9/15/2005,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY & VICTORY BOULEVARD ,TABB
9/15/2005,BRANDISHING FIREARM ,HAMPTON HIGHWAY & VICTORY BOULEVARD ,TABB
6/5/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & YORK DOWNS DRIVE ,TABB
7/3/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & YORK DOWNS DRIVE ,TABB
12/4/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY & YORK DOWNS DRIVE ,TABB
3/17/2005,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY & YORKSHIRE DOWNS ,TABB
2/6/2005,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY & YORKTOWN ROAD ,TABB
2/6/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,HAMPTON HIGHWAY & YORKTOWN ROAD ,TABB
8/3/2005,"LARCENY,FROM MOTOR VEHICLE ",HAMPTON HIGHWAY LOT 16 ,TABB
3/27/2005,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HWY & YORKTOWN DRIVE ,TABB
2/12/2005,"DAMAGE PROPERTY, PRIVATE ","HAMPTON HWY, THAI ERAWAN ",TABB
3/12/2005,"DAMAGE PROPERTY, PRIVATE ",HARVEST LAKE COMM CENTER ,HARVEST LAKE
12/23/2005,MOTOR VEHICLE THEFT ,HATCHER COURT ,YORKSHIRE DOWNS
8/24/2005,DEAD ON ARRIVAL ,HAUTZ WAY ,VILLAS ON SHADY BANKS
3/24/2005,PETIT LARCENY ,HEATH PLACE ,TABB LAKES
6/8/2005,CITIZEN REQUESTED ASSISTANCE ,HEATH PLACE ,TABB LAKES
6/8/2005,IMPERSONATING LAW ENFORCEMENT OFFICER ,HEATH PLACE ,TABB LAKES
7/31/2005,CREDIT CARD FRAUD ,HEATH PLACE ,TABB LAKES
7/31/2005,CREDIT CARD THEFT ,HEATH PLACE ,TABB LAKES
10/21/2005,"DAMAGE PROPERTY, PRIVATE ",HEATH PLACE ,TABB LAKES
5/9/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,MEADOW LAKE FARMS
5/9/2005,GRAND LARCENY ,HEATHER WAY ,MEADOW LAKE FARMS
5/10/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,MEADOW LAKE FARMS
5/14/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,MEADOW LAKE FARMS
8/12/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,MEADOW LAKE FARMS
8/28/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,MEADOW LAKE FARMS
8/30/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,MEADOW LAKE FARMS
8/12/2005,POSSESSION OF MARIJUANA ,HEATHER WAY & MEADOW LAKE ROAD ,MEADOW LAKE FARMS
7/16/2005,"ASSAULT, SIMPLE, DOMESTIC ",HEATHERWAY ,MEADOW LAKE FARMS
7/16/2005,DRUNK IN PUBLIC ,HEATHERWAY ,MEADOW LAKE FARMS
10/17/2005,CITIZEN REQUESTED ASSISTANCE ,HEATHERWAY ,MEADOW LAKE FARMS
1/7/2005,IDENTITY FRAUD ,HEAVENS WAY ,LOTZ ACRES ESTATES
5/27/2005,IDENTITY FRAUD ,HEAVENS WAY ,LOTZ ACRES ESTATES
8/19/2005,IDENTITY FRAUD ,HEAVENS WAY ,LOTZ ACRES ESTATES
5/8/2005,"DAMAGE PROPERTY, PRIVATE ",HEDGEROW LANE ,FOXWOOD
7/13/2005,TAMPERING WITH VEHICLE ,HEDGEROW LANE ,FOXWOOD
8/24/2005,"DAMAGE PROPERTY, PRIVATE ",HEDGEROW LANE ,FOXWOOD
11/5/2005,"LARCENY,FROM MOTOR VEHICLE ",HEDGEROW LANE ,FOXWOOD
11/30/2005,GRAND LARCENY ,HEMLOCK COURT ,JUSTINIAN GROVE
11/30/2005,PETIT LARCENY ,HEMLOCK COURT ,JUSTINIAN GROVE
12/17/2005,RUNAWAY JUVENILE ,HEMLOCK COURT ,JUSTINIAN GROVE
1/1/2005,"DAMAGE PROPERTY, PRIVATE ",HICKORY LANE ,SHADY BANKS
10/18/2005,"DAMAGE PROPERTY, PRIVATE ",HILDA HOLLOW ,TABB LAKES
7/14/2005,CITIZEN REQUESTED ASSISTANCE ,HOLLINGSWORTH COURT ,HOLLINGSWORTH
3/2/2005,CITIZEN REQUESTED ASSISTANCE ,HOMESTEAD PLACE ,"HOMESTEAD, THE"
4/21/2005,"BURGLARY, RESIDENTIAL ",HONEYSUCKLE LANE ,HARVEST LAKE
6/26/2005,CURSING/OBSCENE LANGUAGE ,HONEYSUCKLE LANE ,HARVEST LAKE
6/26/2005,PETIT LARCENY ,HONEYSUCKLE LANE ,HARVEST LAKE
2/7/2005,OBSCENE/THREATENING PHONE CALL ,HORNSBYVILLE ROAD ,HORNSBYVILLE
4/25/2005,CITIZEN REQUESTED ASSISTANCE ,HOUNDS CHASE ,FOXWOOD
6/24/2005,"DAMAGE PROPERTY, PRIVATE ",HOUNDS CHASE ,FOXWOOD
7/3/2005,OBSCENE/THREATENING PHONE CALL ,HOUNDS CHASE ,FOXWOOD
12/13/2005,"ASSAULT, SIMPLE, DOMESTIC ",HOUNDS CHASE ,FOXWOOD
1/12/2005,CITIZEN REQUESTED ASSISTANCE ,HYDE LANE ,TABB
7/7/2005,CITIZEN REQUESTED ASSISTANCE ,IDLEWOOD CIRCLE ,KINGS VILLA
6/19/2005,"BURGLARY, BUSINESS ",INDIAN SUMMER DRIVE ,FOUR SEASONS
6/19/2005,"DAMAGE PROPERTY, PRIVATE ",INDIAN SUMMER DRIVE ,FOUR SEASONS
8/23/2005,"LARCENY,FROM MOTOR VEHICLE ",INDIAN SUMMER DRIVE ,FOUR SEASONS
9/16/2005,"BURGLARY, RESIDENTIAL ",INDIAN SUMMER DRIVE ,FOUR SEASONS
6/15/2005,OBSCENE/THREATENING PHONE CALL ,INDUSTRY DRIVE ,ASHE INDUSTRIAL PARK
7/7/2005,CREDIT CARD THEFT ,INDUSTRY DRIVE ,ASHE INDUSTRIAL PARK
10/3/2005,"BURGLARY, RESIDENTIAL ",IRONBOUND DRIVE ,
10/3/2005,"DAMAGE PROPERTY, PRIVATE ",IRONBOUND DRIVE ,
1/1/2005,"ASSAULT, SIMPLE, DOMESTIC ",IRONWOOD DRIVE ,EAGLE SOUND
7/7/2005,PETIT LARCENY ,IRONWOOD DRIVE ,EAGLE SOUND
4/7/2005,CITIZEN REQUESTED ASSISTANCE ,IVY ARCH ,JUSTINIAN GROVE
1/29/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,JACKSON CIRCLE ,MEADOW LAKE FARMS
3/6/2005,"ASSAULT, SIMPLE, DOMESTIC ",JARA LANE ,
4/4/2005,"ASSAULT, SIMPLE, DOMESTIC ",JEAN PLACE ,TIDE MILL ESTATES
4/4/2005,SEXUAL BATTERY ,JEAN PLACE ,TIDE MILL ESTATES
12/15/2005,TAMPERING WITH VEHICLE ,JEAN PLACE ,TIDE MILL ESTATES
3/10/2005,CITIZEN REQUESTED ASSISTANCE ,JESSE STREET ,OAKWOOD
5/2/2005,"DAMAGE PROPERTY, PRIVATE ",JONADAB ROAD ,BREEZY POINT
2/22/2005,"DAMAGE PROPERTY, PRIVATE ",JONATHAN JUNCTION ,TABB LAKES
1/27/2005,CITIZEN REQUESTED ASSISTANCE ,JUDITH CIRCLE ,FAISON GREEN
2/21/2005,CITIZEN REQUESTED ASSISTANCE ,JUDITH CIRCLE ,FAISON GREEN
2/22/2005,"ASSAULT, SIMPLE ",JUDITH CIRCLE ,FAISON GREEN
2/22/2005,"DAMAGE PROPERTY, PRIVATE ",JUDITH CIRCLE ,FAISON GREEN
5/28/2005,"DAMAGE PROPERTY, PRIVATE ",JUDITH CIRCLE ,FAISON GREEN
8/18/2005,CITIZEN REQUESTED ASSISTANCE ,JUDITH CIRCLE ,FAISON GREEN
8/19/2005,"ASSAULT, SIMPLE ",JUDITH CIRCLE ,FAISON GREEN
10/31/2005,"DAMAGE PROPERTY, PRIVATE ",KAITLYN COURT ,YORK MEADOWS
11/2/2005,"DAMAGE PROPERTY, PRIVATE ",KAITLYN COURT ,YORK MEADOWS
2/21/2005,GRAND LARCENY ,KANAWAH RUN ,RUNNING MAN
2/22/2005,"DAMAGE PROPERTY, BUSINESS ",KANAWAH RUN ,RUNNING MAN
2/22/2005,GRAND LARCENY ,KANAWAH RUN ,RUNNING MAN
4/8/2005,CITIZEN REQUESTED ASSISTANCE ,KANAWAH RUN ,RUNNING MAN
8/12/2005,"DAMAGE PROPERTY, PRIVATE ",KANAWAH RUN ,RUNNING MAN
8/31/2005,GRAND LARCENY ,KANAWAH RUN ,RUNNING MAN
8/31/2005,GRAND LARCENY ,KANAWAH RUN ,RUNNING MAN
12/28/2005,CITIZEN REQUESTED ASSISTANCE ,KANAWAH RUN ,RUNNING MAN
7/29/2005,RECEIVING STOLEN GOODS ,KATALINA WAY ,VICTORY MEADOWS
6/17/2005,"DAMAGE PROPERTY, PRIVATE ",KATHLEEN PLACE ,FAISON GREEN
6/21/2005,"DAMAGE PROPERTY, PRIVATE ",KATHLEEN PLACE ,FAISON GREEN
8/29/2005,CITIZEN REQUESTED ASSISTANCE ,KAY LANE ,TABB
10/9/2005,"ASSAULT, SIMPLE ",KAY LANE ,TABB
12/6/2005,GRAND LARCENY ,KAY LANE ,TABB
1/14/2005,"ASSAULT, SIMPLE, DOMESTIC ",KENSINGTON PLACE ,SMITHY GLEN
1/14/2005,VIOLATE PROTECTIVE ORDERS ,KENSINGTON PLACE ,SMITHY GLEN
4/19/2005,VIOLATION OF COURT ORDER ,KENSINGTON PLACE ,SMITHY GLEN
6/19/2005,"DAMAGE PROPERTY, PRIVATE ",KENSINGTON PLACE ,SMITHY GLEN
6/19/2005,VIOLATE PROTECTIVE ORDERS ,KENSINGTON PLACE ,SMITHY GLEN
7/1/2005,"DAMAGE PROPERTY, PRIVATE ",KENSINGTON PLACE ,SMITHY GLEN
8/14/2005,CITIZEN REQUESTED ASSISTANCE ,KENSINGTON PLACE ,SMITHY GLEN
10/28/2005,CITIZEN REQUESTED ASSISTANCE ,KENSINGTON PLACE ,SMITHY GLEN
1/19/2005,GRAND LARCENY ,KENTUCKY DRIVE ,KENTUCKY FARMS
7/23/2005,"LARCENY,FROM MOTOR VEHICLE ",KENTUCKY DRIVE ,KENTUCKY FARMS
9/16/2005,"DAMAGE PROPERTY, PRIVATE ",KENTUCKY DRIVE ,KENTUCKY FARMS
9/16/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,KENTUCKY DRIVE ,KENTUCKY FARMS
1/11/2005,CITIZEN REQUESTED ASSISTANCE ,KICOTAN TURN ,RUNNING MAN
12/6/2005,"BURGLARY, RESIDENTIAL ",KICOTAN TURN ,RUNNING MAN
12/8/2005,"BURGLARY, RESIDENTIAL ",KICOTAN TURN ,RUNNING MAN
12/8/2005,"DAMAGE PROPERTY, PRIVATE ",KICOTAN TURN ,RUNNING MAN
2/7/2005,CREDIT CARD FRAUD ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
2/7/2005,INDECENT EXPOSURE ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
2/14/2005,PETIT LARCENY ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
3/15/2005,ABUSE AND NEGLECT OF CHILDREN ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
3/20/2005,MOTOR VEHICLE THEFT ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
3/23/2005,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
4/21/2005,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
4/25/2005,CITIZEN REQUESTED ASSISTANCE ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
7/2/2005,CITIZEN REQUESTED ASSISTANCE ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
8/27/2005,"ASSAULT, SIMPLE ",KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
8/29/2005,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
8/29/2005,"DRUGS, PWID MARIJUANA ",KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
9/2/2005,PETIT LARCENY ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
10/12/2005,ABDUCTION & KIDNAPPING ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
10/12/2005,ENTER BANK -ARMED W/INT TO COMMIT LARCENY ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
10/12/2005,ROBBERY ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
10/12/2005,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
10/12/2005,WEARING MASK IN PUBLIC PLACE ,KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
