COUNTY	AGENCY	PART NUMBER	ITEM	QUANTITY	UNIT	DATE SHIPPED	TYPE
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/19/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/25/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/25/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/25/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/25/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/25/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	1/22/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/4/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		5855-DS-NIG-HTVI	NIGHT VISION EQUIP, EMIT, REFLECTED RAD	1	Each	2/13/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	1/22/2013	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	12/13/2012	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	12/13/2012	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	12/13/2012	TACTICAL
ARLINGTON		1240-DS-OPT-SIGH	OPTICAL SIGHTING AND RANGING EQUIPMENT	1	Each	12/13/2012	TACTICAL
