STATE,NIIN_ITEM_NAME,NATIONAL_STOCK_NUMBER,QUANTITY,TOTAL_COST,SHIP_DATE
AL,"BOOTS,COMBAT",8430-01-198-1412,1,75.84,30-AUG-2012
AL,"BOOTS,HOT WEATHER",8430-00-141-0802,2,129.10,30-AUG-2012
AL,"BOOTS,HOT WEATHER",8430-00-141-0806,2,129.10,30-AUG-2012
AL,"BOOTS,HOT WEATHER",8430-00-186-7331,1,66.63,30-AUG-2012
AL,"BRUSH,SCRUB",7920-00-240-7171,5,17.75,30-AUG-2012
AL,"CAMERA, DIGITAL",6720-DS-DIG-ITA0,1,200.00,30-AUG-2012
AL,"CHEST,TOP,MOBILE TOOL CABINET",5140-01-430-6784,1,276.54,30-AUG-2012
AL,"FIELD PACK,LARGE,SET",8465-01-523-6276,32,8381.76,30-AUG-2012
AL,FUEL TANK ASSEMBLY ,5430-01-240-4578,1,6948.00,30-AUG-2012
AL,"GENERATOR SET,DIESEL ENGINE",6115-00-465-1044,1,8332.00,30-AUG-2012
AL,"LOCKER,SAFE",2090-00-243-2362,1,531.52,30-AUG-2012
AL,"MAGAZINE,CARTRIDGE",1005-01-360-4862,1,0.00,30-AUG-2012
AL,"MAT,SLEEPING,SELF-INFLATING",8465-01-393-6515,39,1731.21,30-AUG-2012
AL,"OVERALLS,COLD WEATHER",8415-01-472-6914,4,169.20,30-AUG-2012
AL,"OVERALLS,COLD WEATHER",8415-01-472-6916,4,173.48,30-AUG-2012
AL,"RACK,STORAGE,SMALL ARMS",1095-00-407-0674,5,2155.45,30-AUG-2012
AL,"RACK,STORAGE,SMALL ARMS",1095-01-197-7902,2,459.80,30-AUG-2012
AL,"RESPIRATOR,AIR FILTERING",4240-01-300-9417,30,6937.20,30-AUG-2012
AL,"RESTRAINT SET,WRIST AND ANKLE",6530-00-788-4010,2,390.42,30-AUG-2012
AL,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-593-5291,1,473.70,30-AUG-2012
AL,"SHIRT,COLD WEATHER",8415-01-461-8337,12,725.40,30-AUG-2012
AL,"SIGHT,REAR",1005-01-461-0328,1,105.50,30-AUG-2012
AL,"SIGHT,REAR",1005-01-484-8000,1,56.62,30-AUG-2012
AL,"SPECTACLE,COMBO PACK,UVEX",4240-01-516-5361,49,2026.15,30-AUG-2012
AL,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",8465-01-416-4634,40,812.00,30-AUG-2012
AL,"TELESCOPE,STRAIGHT",1240-01-411-6350,1,826.00,30-AUG-2012
AL,"TOOL KIT,GENERAL MECHANIC'S",5180-00-699-5273,2,4470.70,30-AUG-2012
AL,"TOOL KIT,NIGHT VISI",5855-01-443-6806,1,2604.08,30-AUG-2012
AL,"TOURNIQUET,ONE-HANDED",6515-01-504-7030,30,39.60,30-AUG-2012
AL,TRUCK TRACTOR,2320-01-028-4396,1,69310.00,30-AUG-2012
AL,"TRUCK,TANK",2320-01-240-2835,1,95740.00,30-AUG-2012
AL,"WEBBING,TEXTILE",8305-00-263-2475,20,18.20,30-AUG-2012
AL,"WEBBING,TEXTILE",8305-00-753-6497,25,7.00,30-AUG-2012
AL,ALL TERRAIN VEHICLE WHEELED,2340-01-525-1655,1,12000.00,30-APR-2013
AL,BOARD,7195-DS-BOA-RD02,1,65.00,30-APR-2013
AL,"BRUSH,ROTARY SWEEPER",3825-01-352-2554,2,619.76,30-APR-2013
AL,"CONSTRUCTION EQUIPMENT,BULLDOZER SECTION",3805-01-275-9163,1,265.81,30-APR-2013
AL,"DRIVER,GROUND ROD  ",3820-01-195-7462,4,484.72,30-APR-2013
AL,"DRIVING TOOL,ROD   ",3820-01-141-4157,1,113.33,30-APR-2013
AL,"HEATER,DUCT TYPE,PORTABLE",4520-01-310-0691,2,8882.02,30-APR-2013
AL,"HEATER,SOLDERING IRON",4540-01-099-4020,3,111.15,30-APR-2013
AL,"KITCHEN,FIELD,TRAILER MOUNTED",7360-01-313-2238,1,104246.00,30-APR-2013
AL,"LASER,GAS",5860-01-439-5409,52,23920.00,30-APR-2013
AL,"MAGAZINE,CARTRIDGE",1005-00-921-5004,104,968.24,30-APR-2013
AL,MICROWAVE,7310-DS-MIC-ROW0,1,125.00,30-APR-2013
AL,"MOUNTING BASE,SEARC",6230-01-276-0718,4,394.36,30-APR-2013
AL,OSCILLOSCOPE,6625-01-020-4203,1,7810.98,30-APR-2013
AL,RECLINER,7105-DS-REC-LINE,4,1098.72,30-APR-2013
AL,REFRIGERATOR,4110-DS-REF-RIG0,1,100.00,30-APR-2013
AL,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",5180-01-477-2390,1,13921.74,30-APR-2013
AL,"TRACTOR,WHEELED,AIRCRAFT TOWING",1740-01-389-4119,1,29723.74,30-APR-2013
AL,"WRENCH,SPANNER",5120-01-530-5382,10,229.00,30-APR-2013
AL,"WRENCH,SPANNER",5120-01-530-5383,10,229.00,30-APR-2013
AL,"COMPUTER,DIGITAL",7021-01-492-2745,2,29530.00,30-APR-2012
AL,"LOCATOR,FERROUS    ",1385-01-115-5823,2,28706.00,30-APR-2012
AL,"BRUSH SET,ARTIST'S",8020-00-285-1167,6,47.10,29-OCT-2012
AL,"CARRIER,BOLT",1005-00-738-6213,4,539.40,29-OCT-2012
AL,"GLOVES,MEN'S AND WOMEN'S",8440-01-161-7123,100,1795.00,29-OCT-2012
AL,M84 CHARGING HANDLE,1005-01-537-0026,15,1364.25,29-OCT-2012
AL,MODULAR WORKSHOP CONTAINER,8145-01-524-4030,2,134832.90,29-OCT-2012
AL,"MONITOR,TELEVISION",5820-01-172-3194,1,0.00,29-OCT-2011
AL,"MONITOR,TELEVISION",5820-01-172-3194,3,0.00,29-OCT-2011
AL,"ALARM,SMOKE,AUTOMATIC",6350-01-216-1744,2,98.14,29-NOV-2012
AL,"BAG,MEDICAL        ",8465-01-467-5056,1,273.60,29-NOV-2012
AL,"BODY,EXPLOSIVE ORDNANCE DISPOSAL",2510-01-466-5337,1,32000.00,29-NOV-2012
AL,"CABINET,TOOL,MOBILE",5140-01-386-1344,3,1670.40,29-NOV-2012
AL,"CABINET,TOOL,MOBILE",5140-01-386-1344,4,2227.20,29-NOV-2012
AL,"CASE,EMERGENCY EQUIPMENT,LIFE RAFT",4220-00-075-8328,33,3894.99,29-NOV-2012
AL,"CHEST,TOOL KIT",5140-00-369-4927,2,221.06,29-NOV-2012
AL,"CHEST,TOP,MOBILE TOOL CABINET",5140-01-430-6784,3,829.62,29-NOV-2012
AL,CREDENZA,7110-DS-CRE-DENZ,4,3199.96,29-NOV-2012
AL,"CUSHIONING MATERIAL,PACKAGING",8145-01-447-0526,3,887.61,29-NOV-2012
AL,"DISHWASHING COMPOUND,MACHINE",7930-01-152-7072,4,375.32,29-NOV-2012
AL,"FIBER ROPE ASSEMBLY,SINGLE LEG",4020-00-893-1438,2,175.52,29-NOV-2012
AL,"FIXTURE,LIGHTING",6210-01-481-2063,3,319.50,29-NOV-2012
AL,FLASHLIGHT,6230-01-586-2230,15,0.00,29-NOV-2012
AL,"FLOODLIGHT,NVIS WHT",6220-01-516-7016,3,3079.26,29-NOV-2012
AL,"RECEIVER,RADIO",5820-01-261-4594,1,0.00,29-NOV-2012
AL,"RECEIVER-TRANSMITTER,RADIO",5820-01-600-9530,6,12929.46,29-NOV-2012
AL,"RESTRAINT SET,WRIST AND ANKLE",6530-00-788-4010,2,390.42,29-NOV-2012
AL,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-374-9926,3,2745.60,29-NOV-2012
AL,"SHIRT,COLD WEATHER",8415-01-461-8337,20,1209.00,29-NOV-2012
AL,STROBE LIGHT       ,6220-01-108-7280,3,9345.66,29-NOV-2012
AL,TRUCK LUBRICATING AND SERVICING,2320-01-209-0649,1,109070.00,29-NOV-2012
AL,"TRUCK,HAND",3920-01-463-8450,1,332.94,29-NOV-2012
AL,"TOOL,HOLDER,ACCESS DOOR",5120-01-255-1133,1,6641.00,29-NOV-2011
AL,"BLANKET,BED",7210-00-715-7985,6,221.10,29-MAY-2013
AL,"CHAIR, OFFICE",7110-DS-CHA-IR02,46,1380.00,29-MAY-2013
AL,FIELD PACK,8465-01-515-8615,42,23119.74,29-MAY-2013
AL,"JACK,HYDRAULIC,HAND",5120-01-281-6430,1,1380.00,29-MAY-2013
AL,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,29-MAY-2013
AL,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,29-MAY-2013
AL,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,29-MAY-2013
AL,"ROPE,FIBROUS",4020-00-701-3044,6,0.66,29-MAY-2013
AL,"TANK,LIQUID STORAGE",5430-01-260-8401,6,1011.30,29-MAY-2013
AL,TOOLBOX,5140-DS-TOO-LBOX,2,200.00,29-MAY-2013
AL,"TRACTOR,WHEELED,INDUSTRIAL",2420-01-160-2754,1,110000.00,29-MAY-2013
AL,"TRUCK,DUMP",2320-01-230-0305,1,72425.00,29-MAY-2013
AL,"ADAPTER RAIL,WEAPON MOUNTED",1005-01-541-2476,20,240.60,29-MAY-2012
AL,"CAMERA COMPONENT,MECHANICAL",6720-12-308-0349,1,3718.00,29-MAY-2012
AL,"DRIVE,CAMERA,SECURITY",5820-01-573-6831,6,0.00,29-MAY-2012
AL,"SENSOR,FIRE DETECT ",4210-01-136-7617,1,1100.36,29-MAY-2012
AL,"SIGHT,REFLEX",1240-01-411-1265,5,1640.00,29-MAY-2012
AL,"TOOL KIT,ELECTRONIC",5180-00-605-0079,3,4335.00,29-MAY-2012
AL,BINOCULAR,1240-00-930-3833,3,834.15,29-MAR-2012
AL,BINOCULAR,1240-00-930-3833,7,1946.35,29-MAR-2012
AL,BINOCULAR,1240-01-430-6942,1,355.00,29-MAR-2012
AL,HEADSET ASSEMBLY   ,5855-01-246-8266,18,927.54,29-MAR-2012
AL,HEADSET ASSEMBLY   ,5855-01-246-8266,20,1030.60,29-MAR-2012
AL,"MAGAZINE,CARTRIDGE",1005-00-921-5004,20,186.20,29-MAR-2012
AL,"MAGAZINE,CARTRIDGE",1005-00-921-5004,699,6507.69,29-MAR-2012
AL,"MAGNIFIER,WEAPON SIGHT",1240-01-587-1372,5,0.00,29-MAR-2012
AL,"SIGHT,NIGHT VISION SNIPERSCOPE",5855-01-410-8979,1,9546.00,29-MAR-2012
AL,"SIGHT,REFLEX",1240-01-411-1265,6,1968.00,29-MAR-2012
AL,"SIGHT,REFLEX",1240-01-411-1265,10,3280.00,29-MAR-2012
AL,"SIGHT,REFLEX",1240-01-540-3690,9,2952.00,29-MAR-2012
AL,"SPECTACLES KIT,BALLISTIC AND LASER PROTECTIVE",8465-01-416-4626,20,303.20,29-MAR-2012
AL,"TELESCOPE,STRAIGHT",1240-01-386-2771,3,6408.00,29-MAR-2012
AL,"TELESCOPE,STRAIGHT",1240-01-386-2771,5,10680.00,29-MAR-2012
AL,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,29-MAR-2012
AL,"VIEWER,NIGHT VISION",5855-00-179-3169,1,15730.00,29-MAR-2012
AL,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,29-JUN-2012
AL,"TRUCK,UTILITY",2320-01-128-9551,1,47989.00,29-JUN-2012
AL,"BOOTS,FIREMEN'S",8430-01-021-4078,2,439.44,29-JUL-2013
AL,"LOADER,SCOOP TYPE",3805-01-074-8111,1,112818.00,29-JUL-2013
AL,"CRIMPING TOOL,TERMINAL,HAND",5120-01-361-8969,7,3128.09,29-JAN-2013
AL,PADLOCK,5340-00-158-3805,2,9.88,29-JAN-2013
AL,"RACK,STORAGE,SMALL ARMS",1095-01-026-5375,5,845.95,29-JAN-2013
AL,"SCALE,WEIGHING",6670-01-275-0937,1,671.00,29-JAN-2013
AL,SPECIALIZED FLIGHT CLOTHING AND ACCESSOR,8475-DS-FLT-CLOT,25,2500.00,29-JAN-2013
AL,TARPAULIN,2540-01-381-2587,6,853.92,29-JAN-2013
AL,"WINCH,DRUM,VEHICLE MOUNTING",2590-00-713-3776,2,87076.00,29-JAN-2013
AL,"CASE,COMPUTER",7045-01-557-7437,3,555.33,29-FEB-2012
AL,"IMAGE INTENSIFIER,NIGHT VISION",5855-01-419-9429,5,49000.00,29-FEB-2012
AL,LASER BORESIGHT SYSTEM (LBS),5860-01-466-2087,1,538.13,29-FEB-2012
AL,"MOUNT,TRIPOD,MACHINE GUN",1005-00-710-5599,1,619.00,29-FEB-2012
AL,"CHAIN,WELDLESS",4010-00-228-9974,1,0.46,29-DEC-2012
AL,"BARREL,CARBINE",1005-01-471-5456,1,324.00,29-DEC-2011
AL,"BOLT,BREECH",1005-01-505-1035,4,211.00,29-DEC-2011
AL,"BORELIGHT SYSTEM,LA",5860-01-471-2091,3,1116.00,29-DEC-2011
AL,"MAGAZINE,CARTRIDGE",1005-01-334-1507,88,2154.24,29-DEC-2011
AL,"BLANKET,BED",7210-00-715-7985,29,1068.65,29-AUG-2013
AL,BUS,2310-DS-BUS-0000,1,0.00,29-AUG-2013
AL,"FLOODLIGHT SET,ELECTRIC",6230-01-382-7265,3,55200.00,29-AUG-2013
AL,MINE RESISTANT VEHICLE,2355-01-553-4634,1,658000.00,29-AUG-2013
AL,"TRUCK,UTILITY",2320-01-128-9551,1,47989.00,29-AUG-2013
AL,"TRUCK,UTILITY",2320-01-146-7193,1,39441.00,29-AUG-2013
AL,"GENERATOR SET,DIESEL ENGINE",6115-01-021-4096,1,49440.00,29-AUG-2012
AL,"SCISSORS,GENERAL SURGICAL",6515-00-364-0920,20,168.00,29-AUG-2012
AL,"SIGHT,REFLEX",1240-01-411-1265,5,1640.00,29-AUG-2012
AL,"TRUCK,UTILITY",2320-01-128-9551,1,47989.00,29-AUG-2012
AL,AIR CONDITIONER,4120-DS-AIR-COND,1,1851.82,29-APR-2013
AL,"CASE,BIPOD         ",1005-00-283-9439,1,15.18,29-APR-2013
AL,"CASE,PHOTOGRAPHIC EQUIPMENT",6760-01-519-0700,30,7609.50,29-APR-2013
AL,"EXTRACTOR,RUPTURED CARTRIDGE CASE",4933-00-652-9950,1,16.31,29-APR-2013
AL,"GRADER,ROAD,MOTORIZED",3805-01-303-6152,1,72000.00,29-APR-2013
AL,GUN CABINET/SAFE,7110-DS-GUN-CABI,1,500.00,29-APR-2013
AL,"IMAGE INTENSIFIER,NIGHT VISION",5855-01-433-3157,3,58086.00,29-APR-2013
AL,"MAGAZINE,CARTRIDGE",1005-00-550-8694,100,423.00,29-APR-2013
AL,MULTIMETER,6625-01-369-5901,1,3209.95,29-APR-2013
AL,NIGHT VISION SIGHT ASSEMBLY,5855-01-017-7366,1,3207.00,29-APR-2013
AL,"PASTER,TARGET",6920-00-172-3571,30,222.00,29-APR-2013
AL,"POST,FENCE,METAL",5660-00-270-1587,200,1272.00,29-APR-2013
AL,RADIO SET,5820-01-507-3574,8,7432.80,29-APR-2013
AL,TENTS AND TARPAULINS,8340-DS-TEN-TARP,4,2344.00,29-APR-2013
AL,"TOOL KIT,LINEMAN'S",5180-00-408-1350,2,2273.36,29-APR-2013
AL,"CASE,EQUIPMENT",8145-01-561-5178,2,0.00,28-SEP-2012
AL,"CASE,PHOTOGRAPHIC EQUIPMENT",6760-01-500-9632,1,279.04,28-SEP-2012
AL,"SCOOTER,MOTOR",2340-00-540-3900,1,0.00,28-SEP-2012
AL,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-540-4446,1,0.00,28-SEP-2012
AL,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-540-4458,1,0.00,28-SEP-2012
AL,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-540-9694,1,232.39,28-SEP-2012
AL,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-540-9695,5,1139.55,28-SEP-2012
AL,"SHIPPING AND STORAGE CONTAINER,SMALL ARM",8145-01-556-7351,2,472.02,28-SEP-2012
AL,"BRACKET,SMALL ARMS,VEHICULAR",2590-01-407-4855,15,231.00,28-OCT-2011
AL,"BLADE,CIRCULAR SAW,WOODCUTTING",3230-00-174-1658,10,608.10,28-NOV-2012
AL,"CHEST,FLOODLIGHT,ELECTRIC",6230-00-355-5375,3,4024.14,28-NOV-2012
AL,"CONTAINER,STRAP 2 INCH VEHICLE RECOVERY",8145-01-533-5574,50,14992.50,28-NOV-2012
AL,"COVERALLS,FLYERS'",8415-01-452-5060,10,1486.80,28-NOV-2012
AL,RADIO SET,5820-01-436-1893,1,3177.00,28-NOV-2012
AL,"VIEWER,NIGHT VISION",5855-01-501-9520,20,333176.20,28-NOV-2011
AL,"CHAIR, OFFICE",7110-DS-CHA-IR02,2,80.00,28-MAY-2013
AL,"CONTAINER,HOIST,25 ",8145-01-458-4699,3,6208.65,28-MAY-2013
AL,FLAT PANEL MONITOR,7025-DS-FLA-TPAN,2,579.04,28-MAY-2013
AL,MISC MATERIALS HANDLING EQUIPMENT,3990-DS-MHE-MISC,1,14000.00,28-MAY-2013
AL,PICKUP,2320-DS-PIC-KUP0,1,31090.83,28-MAY-2013
AL,PODIUM,7110-DS-POD-IUM0,2,150.00,28-MAY-2013
AL,"SOCKET,SOCKET WRENCH",5120-00-227-6702,1,2.03,28-MAY-2013
AL,"STRAP CUTTER,RESCUE HOOK",4240-01-570-0319,35,857.85,28-MAY-2013
AL,TENT,8340-01-476-3414,10,24183.90,28-MAY-2013
AL,TOOLBOX,5140-DS-TOO-LBOX,2,200.00,28-MAY-2013
AL,"TRACTOR,WHEELED,INDUSTRIAL",2420-01-160-2754,1,110000.00,28-MAY-2013
AL,"TRUCK,HAND",3920-01-111-0149,1,246.81,28-MAY-2013
AL,"TRUCK,UTILITY",2320-01-128-9551,1,47989.00,28-MAY-2013
AL,"SHOP EQUIPMENT,ELECTRICAL EQUIPMENT",4940-01-234-2322,1,87000.00,28-MAR-2013
AL,TOOL AND HARDWARE BOXES,5140-DS-TOO-LBXD,10,300.00,28-MAR-2013
AL,"COVERALLS,WOMEN'S",8410-01-502-1892,1,206.45,28-MAR-2012
AL,"SIGHT,REFLEX",1240-01-411-1265,10,3280.00,28-MAR-2012
AL,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,28-MAR-2012
AL,EARTH MOVING AND EXCAVATING EQUIPMENT,3805-DS-EAR-THMO,1,0.00,28-JUN-2013
AL,"FAX MACHINE, DIGITAL",7025-DS-FAX-0001,1,0.00,28-JUN-2013
AL,FLAT PANEL MONITOR,7025-DS-FLA-TPAN,15,0.00,28-JUN-2013
AL,"PAD SET,SUSPENSION SYSTEM,ACH",8470-01-476-5643,24,1533.12,28-JUN-2013
AL,SCOOTER,2340-DS-SCO-OTER,1,0.00,28-JUN-2013
AL,"SEMITRAILER,LOW BED",2330-01-090-7860,1,10934.00,28-JUN-2013
AL,"TRAILER,CARGO",2330-00-898-6779,1,987.00,28-JUN-2013
AL,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,28-JUN-2013
AL,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,28-JUN-2013
AL,"TRUCK,UTILITY",2320-01-371-9577,1,44722.00,28-JUN-2013
AL,TRUCKS AND TRUCK TRACTORS,2320-DS-TRU-CK00,1,0.00,28-JUN-2013
AL,"BIPOD,RIFLE",1005-00-992-6676,1,38.32,28-JUN-2012
AL,DECONTAMINATING APPARATUS,4230-01-346-3122,1,23121.00,28-JUN-2012
AL,"LOOP,LANYARD       ",1005-01-204-4354,10,28.50,28-JUN-2012
AL,"MAGAZINE,CARTRIDGE",1005-01-204-4376,31,167.71,28-JUN-2012
AL,"MOUNT,VIEWER",5855-01-511-2645,1,1213.21,28-JUN-2012
AL,"PARTS KIT,VEHICULAR WHEEL",2530-01-443-3405,8,2129.36,28-JUN-2012
AL,"BASKET,STERILIZATION,SURGICAL INSTRUMENT",6530-01-421-2968,5,781.75,28-JAN-2013
AL,"BRUSH,SCRUB",7920-00-240-7171,6,21.30,28-JAN-2013
AL,"BRUSH-SPONGE,SURGICAL SCRUB",6530-01-519-5786,44,1818.08,28-JAN-2013
AL,"CART, MOTORIZED",2340-DS-CAR-T000,1,14000.00,28-JAN-2013
AL,"CASE,STERILIZATION",6530-01-421-0853,11,4941.53,28-JAN-2013
AL,"DRILL,ELECTRIC,PORTABLE",5130-01-445-4866,2,127.36,28-JAN-2013
AL,"ILLUMINATOR,INFRARED",5855-01-447-8992,20,20280.00,28-JAN-2013
AL,"MAGAZINE,CARTRIDGE",1005-01-561-7200,100,931.00,28-JAN-2013
AL,MULE,2340-DS-MUL-E000,1,5000.00,28-JAN-2013
AL,No Item Name Available,7450-01-500-9012,24,600.00,28-JAN-2013
AL,No Item Name Provided,3895-01-168-9576,1,4560.66,28-JAN-2013
AL,"PAPER,TOILET",8540-00-530-3770,8,499.68,28-JAN-2013
AL,"PARKA,EXTREME COLD WEATHER",8415-00-376-1672,3,307.14,28-JAN-2013
AL,"POWER STRIP,ELECTRICAL OUTLET",6150-01-442-8586,20,2751.20,28-JAN-2013
AL,SLEEPING BAG,8465-01-398-0685,11,522.17,28-JAN-2013
AL,"STERILIZER,SURGICAL",6530-01-417-7940,1,1489.00,28-JAN-2013
AL,"TAPE,FISH",5120-01-135-2162,2,101.76,28-JAN-2013
AL,"TARGET,BLACK SPOT",5855-01-305-8524,6,17.94,28-JAN-2013
AL,"TELESCOPE,STRAIGHT",6650-00-530-0960,5,2210.00,28-JAN-2013
AL,"TOOL KIT,ELECTRONIC SYSTEM",5180-01-460-9328,3,3510.00,28-JAN-2013
AL,"FIBER ROPE ASSEMBLY,SINGLE LEG",4020-00-908-6416,5,26.05,28-JAN-2012
AL,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,28-JAN-2012
AL,"GUITAR,ELECTRIC    ",7710-00-491-2301,1,1761.20,28-FEB-2013
AL,"HELMET,WELDER'S",4240-01-248-7913,1,186.72,28-FEB-2013
AL,"HOSE,HIGH PRESSURE ",1095-01-451-2426,2,328.08,28-FEB-2013
AL,"HELMET,FLYER'S",8475-01-360-9314,10,2194.90,28-FEB-2012
AL,"SENSOR,ANTI-INTRUSI",6350-01-138-5645,2,32610.00,28-FEB-2012
AL,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,28-FEB-2012
AL,"BANDAGE,HEMORRHAGE CONTROL",6510-01-502-6938,3,336.72,28-DEC-2012
AL,"CHAIN,WELDLESS",4010-00-228-9974,8,3.68,28-DEC-2012
AL,"FIXTURE,LIGHTING",6210-00-780-8502,2,501.60,28-DEC-2012
AL,"OVERALLS,COMBAT VEHICLE CREWMEN'S",8415-01-111-5023,10,1968.60,28-DEC-2012
AL,"POLE,FOLDING COT INSECT NET PROTECTOR",7210-00-267-5641,5,28.60,28-DEC-2012
AL,"SPONGE,SURGICAL",6510-00-721-9808,3,409.95,28-DEC-2012
AL,"TABLE,FOLDING LEGS",7105-00-727-1091,4,1581.64,28-DEC-2012
AL,"BALACLAVA,HOOD COVER",8415-01-525-1333,25,490.25,28-AUG-2013
AL,"BICYCLE, EXERCISE",7830-DS-BIC-YCEE,1,0.00,28-AUG-2013
AL,"BOX,AMMUNITION",8140-00-039-0610,12,756.72,28-AUG-2013
AL,"CAN,MILITARY",7240-01-337-5269,6,238.74,28-AUG-2013
AL,"CAN,MILITARY",7240-01-337-5269,8,318.32,28-AUG-2013
AL,"CANTEEN,WATER",8465-00-927-7484,25,23.75,28-AUG-2013
AL,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",6545-01-533-8202,8,6170.40,28-AUG-2013
AL,"CHARGER,BATTERY",6130-01-572-6031,5,0.00,28-AUG-2013
AL,"CONNECTOR,PLUG,ELECTRICAL",5935-00-567-0128,1,54.54,28-AUG-2013
AL,CROSS TRAINER,7830-DS-CRO-SSTR,1,0.00,28-AUG-2013
AL,DEFIBRULATOR,6515-DS-DEF-IBRI,6,0.00,28-AUG-2013
AL,"IMAGE INTENSIFIER TUBE,NIGHT VISION",5855-01-529-5567,10,59422.90,28-AUG-2013
AL,"KEY,MACHINE",5315-01-352-7432,1,158.24,28-AUG-2013
AL,"OVERALLS,COLD WEATHER",8415-01-472-6912,6,260.22,28-AUG-2013
AL,"OVERALLS,COLD WEATHER",8415-01-472-6914,1,43.37,28-AUG-2013
AL,"OVERALLS,COLD WEATHER",8415-01-472-6915,13,563.81,28-AUG-2013
AL,"OVERALLS,COLD WEATHER",8415-01-472-6917,4,173.48,28-AUG-2013
AL,"OVERALLS,COLD WEATHER",8415-01-472-6918,2,86.74,28-AUG-2013
AL,"PARKA,EXTREME COLD WEATHER",8415-01-538-6312,1,117.05,28-AUG-2013
AL,"SCOPE,RIFLE        ",1005-01-562-0953,2,2056.12,28-AUG-2013
AL,"TIRE,PNEUMATIC,VEHICULAR",2610-01-171-4746,12,4033.92,28-AUG-2013
AL,"TIRE,PNEUMATIC,VEHICULAR",2610-01-194-6220,3,1512.93,28-AUG-2013
AL,"TIRE,PNEUMATIC,VEHICULAR",2610-01-344-6705,1,593.56,28-AUG-2013
AL,"TIRE,PNEUMATIC,VEHICULAR",2610-01-397-6972,1,432.22,28-AUG-2013
AL,"TIRE,PNEUMATIC,VEHICULAR",2610-01-431-5119,2,918.82,28-AUG-2013
AL,TRAILER,2330-DS-TRA-ILE1,1,0.00,28-AUG-2013
AL,"LOCKER, HOSEHOLD",7105-DS-LOC-KER0,12,2971.92,28-AUG-2012
AL,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,28-AUG-2012
AL,"GENERATOR SET,DIESEL ENGINE",6115-00-465-1030,1,13635.00,27-SEP-2013
AL,"GENERATOR SET,DIESEL ENGINE",6115-00-465-1044,1,8332.00,27-SEP-2013
AL,"GENERATOR SET,DIESEL ENGINE",6115-01-234-5966,1,6459.00,27-SEP-2013
AL,LAPTOP COMPUTER,7021-DS-LAP-TOP2,1,0.00,27-SEP-2013
AL,LAPTOP COMPUTER,7021-DS-LAP-TOP2,3,0.00,27-SEP-2013
AL,"MAGAZINE,CARTRIDGE",1005-00-921-5004,100,931.00,27-SEP-2013
AL,MEDICAL LITTER AND STRETCHERS,6530-DS-TRE-TCHE,1,0.00,27-SEP-2013
AL,MEDICAL LITTER AND STRETCHERS,6530-DS-TRE-TCHE,2,0.00,27-SEP-2013
AL,"REGULATOR,BREATHING GAS PRESSURE,DEMAND",4220-01-133-6482,4,402.68,27-SEP-2013
AL,"WELDING MACHINE,ARC",3431-01-063-3340,1,6191.79,27-SEP-2013
AL,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,27-SEP-2012
AL,"SIGHT,HOLOGRAPHIC  ",1240-01-492-5264,14,7419.72,27-OCT-2012
AL,"MOUNT,SIGHT",1240-01-490-0737,5,855.00,27-OCT-2011
AL,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,27-OCT-2011
AL,"WINDOW,VEHICULAR",2510-01-523-4032,2,2536.36,27-OCT-2011
AL,"CABLE, COMMUNICATION",5995-DS-CAB-LE01,3,220.05,27-NOV-2012
AL,"SCOOTER,MOTOR",2340-00-540-3900,1,0.00,27-NOV-2012
AL,"SCREEN,CAMOUFLAGE",1080-01-475-1584,50,30000.00,27-NOV-2012
AL,"TIE DOWN,ROTARY WING BLADE",1730-00-923-1169,3,848.07,27-NOV-2012
AL,"WINCH,LEVEL WINDER ",2590-01-028-4543,3,45693.00,27-NOV-2012
AL,CAMOUFLAGE SCREENING SYSTEM,1080-01-266-1827,5,5330.00,27-MAR-2012
AL,CAMOUFLAGE SCREENING SYSTEM,1080-01-462-0278,3,4161.00,27-MAR-2012
